subId,time_second,speed,Id
0,2016-04-01 00:15:00,5.7812059403,0
1,2016-04-01 00:30:00,5.16986533803,1
2,2016-04-01 00:45:00,5.72691198507,2
3,2016-04-01 01:00:00,5.75117141667,3
4,2016-04-01 01:15:00,5.58862396,4
5,2016-04-01 01:30:00,5.74160515278,5
6,2016-04-01 01:45:00,5.13746466667,6
7,2016-04-01 02:00:00,4.9895304,7
8,2016-04-01 02:15:00,4.8771891039,8
9,2016-04-01 02:30:00,4.65300017045,9
10,2016-04-01 02:45:00,4.67469320988,10
11,2016-04-01 03:00:00,4.6539114125,11
12,2016-04-01 03:15:00,4.55003880519,12
13,2016-04-01 03:30:00,4.12064783951,13
14,2016-04-01 03:45:00,4.3083172439,14
15,2016-04-01 04:00:00,3.93299777419,15
16,2016-04-01 04:15:00,3.41722792593,16
17,2016-04-01 04:30:00,3.34654351402,17
18,2016-04-01 04:45:00,3.22970816239,18
19,2016-04-01 05:00:00,3.06639469919,19
20,2016-04-01 05:15:00,2.77744168644,20
21,2016-04-01 05:30:00,3.40259266019,21
22,2016-04-01 05:45:00,3.75163251515,22
23,2016-04-01 06:00:00,4.236475,23
24,2016-04-01 06:15:00,4.36418158824,24
25,2016-04-01 06:30:00,5.6465556,25
26,2016-04-01 06:45:00,5.89822396,26
27,2016-04-01 07:00:00,5.70533013333,27
28,2016-04-01 07:15:00,3.80006810185,28
29,2016-04-01 07:30:00,2.96518145161,29
30,2016-04-01 07:45:00,3.13552468702,30
31,2016-04-01 08:00:00,2.80076172,31
32,2016-04-01 08:15:00,3.16082336232,32
33,2016-04-01 08:30:00,2.51822983333,33
34,2016-04-01 08:45:00,2.07584970857,34
35,2016-04-01 09:00:00,2.07955993902,35
36,2016-04-01 09:15:00,1.18697906857,36
37,2016-04-01 09:30:00,1.48995929508,37
38,2016-04-01 09:45:00,1.92636049153,38
39,2016-04-01 10:00:00,1.81551033146,39
40,2016-04-01 10:15:00,2.55953952601,40
41,2016-04-01 10:30:00,3.19465641611,41
42,2016-04-01 10:45:00,3.943516624,42
43,2016-04-01 11:00:00,3.32478662759,43
44,2016-04-01 11:15:00,3.8428696087,44
45,2016-04-01 11:30:00,4.2621904,45
46,2016-04-01 11:45:00,3.65599905755,46
47,2016-04-01 12:00:00,3.71798605185,47
48,2016-04-01 12:15:00,3.82936858537,48
49,2016-04-01 12:30:00,3.54709800714,49
50,2016-04-01 12:45:00,3.99452523077,50
51,2016-04-01 13:00:00,3.90490142241,51
52,2016-04-01 13:15:00,4.34443667257,52
53,2016-04-01 13:30:00,4.8573600531,53
54,2016-04-01 13:45:00,5.25346392857,54
55,2016-04-01 14:00:00,5.44535340517,55
56,2016-04-01 14:15:00,4.95969036066,56
57,2016-04-01 14:30:00,4.88372977419,57
58,2016-04-01 14:45:00,5.19352442857,58
59,2016-04-01 15:00:00,6.21439673043,59
60,2016-04-01 15:15:00,6.5068675124,60
61,2016-04-01 15:30:00,6.54030143269,61
62,2016-04-01 15:45:00,6.70093821154,62
63,2016-04-01 16:00:00,5.86736096667,63
64,2016-04-01 16:15:00,6.30462256075,64
65,2016-04-01 16:30:00,5.54874063158,65
66,2016-04-01 16:45:00,6.02374283333,66
67,2016-04-01 17:00:00,6.17352793939,67
68,2016-04-01 17:15:00,5.34053855238,68
69,2016-04-01 17:30:00,5.43410496364,69
70,2016-04-01 17:45:00,5.72689287368,70
71,2016-04-01 18:00:00,6.46131765686,71
72,2016-04-01 18:15:00,6.68752438525,72
73,2016-04-01 18:30:00,6.61262623364,73
74,2016-04-01 18:45:00,6.93850607778,74
75,2016-04-01 19:00:00,5.82599487719,75
76,2016-04-01 19:15:00,6.33372570435,76
77,2016-04-01 19:30:00,6.77985249107,77
78,2016-04-01 19:45:00,7.0634329434,78
79,2016-04-01 20:00:00,6.78476889381,79
80,2016-04-01 20:15:00,7.32112555172,80
81,2016-04-01 20:30:00,6.96758236111,81
82,2016-04-01 20:45:00,6.85083142623,82
83,2016-04-01 21:00:00,6.14018918898,83
84,2016-04-01 21:15:00,6.04100495082,84
85,2016-04-01 21:30:00,5.86498982443,85
86,2016-04-01 21:45:00,6.12895294574,86
87,2016-04-01 22:00:00,6.70814269853,87
88,2016-04-01 22:15:00,6.96659117164,88
89,2016-04-01 22:30:00,7.13759341481,89
90,2016-04-01 22:45:00,7.46215745038,90
91,2016-04-01 23:00:00,7.38914282927,91
92,2016-04-01 23:15:00,7.13992645528,92
93,2016-04-01 23:30:00,7.1039698871,93
94,2016-04-01 23:45:00,6.98394384,94
95,2016-04-02 00:00:00,6.99445054615,95
0,2016-04-02 00:15:00,7.20934588462,96
1,2016-04-02 00:30:00,7.312538432,97
2,2016-04-02 00:45:00,6.78065657246,98
3,2016-04-02 01:00:00,7.12160044882,99
4,2016-04-02 01:15:00,7.12789486992,100
5,2016-04-02 01:30:00,6.40600146512,101
6,2016-04-02 01:45:00,6.40028913178,102
7,2016-04-02 02:00:00,6.46389023077,103
8,2016-04-02 02:15:00,5.94964494245,104
9,2016-04-02 02:30:00,5.86591736364,105
10,2016-04-02 02:45:00,5.57287521094,106
11,2016-04-02 03:00:00,5.54027505674,107
12,2016-04-02 03:15:00,5.850210848,108
13,2016-04-02 03:30:00,5.57086831343,109
14,2016-04-02 03:45:00,5.59518180153,110
15,2016-04-02 04:00:00,6.065642872,111
16,2016-04-02 04:15:00,5.96236745312,112
17,2016-04-02 04:30:00,6.19494371774,113
18,2016-04-02 04:45:00,5.93115894737,114
19,2016-04-02 05:00:00,6.13865980303,115
20,2016-04-02 05:15:00,6.15744594872,116
21,2016-04-02 05:30:00,6.04613193233,117
22,2016-04-02 05:45:00,5.88380681884,118
23,2016-04-02 06:00:00,5.83502833913,119
24,2016-04-02 06:15:00,5.89630179545,120
25,2016-04-02 06:30:00,5.6487264252,121
26,2016-04-02 06:45:00,6.0236472518,122
27,2016-04-02 07:00:00,6.4525415814,123
28,2016-04-02 07:15:00,6.80765555474,124
29,2016-04-02 07:30:00,6.00864392913,125
30,2016-04-02 07:45:00,5.931726008,126
31,2016-04-02 08:00:00,5.94671469231,127
32,2016-04-02 08:15:00,5.67729815741,128
33,2016-04-02 08:30:00,6.39716312174,129
34,2016-04-02 08:45:00,7.14457793396,130
35,2016-04-02 09:00:00,5.91464376271,131
36,2016-04-02 09:15:00,6.57647957944,132
37,2016-04-02 09:30:00,5.87551413274,133
38,2016-04-02 09:45:00,5.47827541129,134
39,2016-04-02 10:00:00,5.47802669841,135
40,2016-04-02 10:15:00,5.63224623894,136
41,2016-04-02 10:30:00,6.46436482301,137
42,2016-04-02 10:45:00,5.47874947321,138
43,2016-04-02 11:00:00,6.4739740381,139
44,2016-04-02 11:15:00,6.10969731858,140
45,2016-04-02 11:30:00,5.21063294444,141
46,2016-04-02 11:45:00,5.69312823301,142
47,2016-04-02 12:00:00,6.01671622772,143
48,2016-04-02 12:15:00,6.42608289474,144
49,2016-04-02 12:30:00,4.85143882828,145
50,2016-04-02 12:45:00,4.38154969748,146
51,2016-04-02 13:00:00,2.88139432903,147
52,2016-04-02 13:15:00,2.01478708649,148
53,2016-04-02 13:30:00,1.65791274731,149
54,2016-04-02 13:45:00,2.05330872941,150
55,2016-04-02 14:00:00,2.39390364706,151
56,2016-04-02 14:15:00,3.33299966418,152
57,2016-04-02 14:30:00,2.04366644118,153
58,2016-04-02 14:45:00,2.88806462759,154
59,2016-04-02 15:00:00,4.32764802727,155
60,2016-04-02 15:15:00,5.77418459633,156
61,2016-04-02 15:30:00,5.49954205932,157
62,2016-04-02 15:45:00,5.78832627273,158
63,2016-04-02 16:00:00,6.06415752033,159
64,2016-04-02 16:15:00,5.810636375,160
65,2016-04-02 16:30:00,3.69831741791,161
66,2016-04-02 16:45:00,3.46642638281,162
67,2016-04-02 17:00:00,4.18907221311,163
68,2016-04-02 17:15:00,1.86540007104,164
69,2016-04-02 17:30:00,0.496817964567,165
70,2016-04-02 17:45:00,0.978352615942,166
71,2016-04-02 18:00:00,1.71683682558,167
72,2016-04-02 18:15:00,1.43277010811,168
73,2016-04-02 18:30:00,1.60817644094,169
74,2016-04-02 18:45:00,2.01251808805,170
75,2016-04-02 19:00:00,3.19166093636,171
76,2016-04-02 19:15:00,3.86943345133,172
77,2016-04-02 19:30:00,4.1290697037,173
78,2016-04-02 19:45:00,3.37934926667,174
79,2016-04-02 20:00:00,3.08467938129,175
80,2016-04-02 20:15:00,3.24487608955,176
81,2016-04-02 20:30:00,3.51971332203,177
82,2016-04-02 20:45:00,2.82690441221,178
83,2016-04-02 21:00:00,1.89977217219,179
84,2016-04-02 21:15:00,1.24463242487,180
85,2016-04-02 21:30:00,1.39935010191,181
86,2016-04-02 21:45:00,1.18927532787,182
87,2016-04-02 22:00:00,0.909542316384,183
88,2016-04-02 22:15:00,0.884862806452,184
89,2016-04-02 22:30:00,1.28736223944,185
90,2016-04-02 22:45:00,1.94877338667,186
91,2016-04-02 23:00:00,2.35707207692,187
92,2016-04-02 23:15:00,2.14089402581,188
93,2016-04-02 23:30:00,2.01613067097,189
94,2016-04-02 23:45:00,1.89236168072,190
95,2016-04-03 00:00:00,1.93765110853,191
0,2016-04-03 00:15:00,1.91448288158,192
1,2016-04-03 00:30:00,2.26627277206,193
2,2016-04-03 00:45:00,2.16160108917,194
3,2016-04-03 01:00:00,1.8209010289,195
4,2016-04-03 01:15:00,1.58453579577,196
5,2016-04-03 01:30:00,1.56931888158,197
6,2016-04-03 01:45:00,1.90657721774,198
7,2016-04-03 02:00:00,1.86673383871,199
8,2016-04-03 02:15:00,1.61682011602,200
9,2016-04-03 02:30:00,1.56613147126,201
10,2016-04-03 02:45:00,2.37223722819,202
11,2016-04-03 03:00:00,1.66328015476,203
12,2016-04-03 03:15:00,1.9956402561,204
13,2016-04-03 03:30:00,3.10405661654,205
14,2016-04-03 03:45:00,3.59926054701,206
15,2016-04-03 04:00:00,3.09151050376,207
16,2016-04-03 04:15:00,3.13100253285,208
17,2016-04-03 04:30:00,2.63896885906,209
18,2016-04-03 04:45:00,3.08603274306,210
19,2016-04-03 05:00:00,2.8754660719,211
20,2016-04-03 05:15:00,3.13245880822,212
21,2016-04-03 05:30:00,3.1557045597,213
22,2016-04-03 05:45:00,3.64106710448,214
23,2016-04-03 06:00:00,4.281620675,215
24,2016-04-03 06:15:00,4.37956274107,216
25,2016-04-03 06:30:00,3.992226656,217
26,2016-04-03 06:45:00,3.46732215574,218
27,2016-04-03 07:00:00,3.38048316547,219
28,2016-04-03 07:15:00,3.01362540541,220
29,2016-04-03 07:30:00,2.10001616292,221
30,2016-04-03 07:45:00,2.0011934,222
31,2016-04-03 08:00:00,3.26421032836,223
32,2016-04-03 08:15:00,3.27235825,224
33,2016-04-03 08:30:00,3.44463015672,225
34,2016-04-03 08:45:00,2.54400957143,226
35,2016-04-03 09:00:00,2.99124214894,227
36,2016-04-03 09:15:00,4.63042156989,228
37,2016-04-03 09:30:00,4.49955880909,229
38,2016-04-03 09:45:00,4.21400398347,230
39,2016-04-03 10:00:00,3.93182155652,231
40,2016-04-03 10:15:00,3.53866385714,232
41,2016-04-03 10:30:00,3.54177960345,233
42,2016-04-03 10:45:00,3.74311421739,234
43,2016-04-03 11:00:00,4.95119250909,235
44,2016-04-03 11:15:00,4.75641034234,236
45,2016-04-03 11:30:00,3.16757057862,237
46,2016-04-03 11:45:00,4.12211728758,238
47,2016-04-03 12:00:00,4.91417757051,239
48,2016-04-03 12:15:00,5.27853938462,240
49,2016-04-03 12:30:00,5.48527469536,241
50,2016-04-03 12:45:00,4.93993040373,242
51,2016-04-03 13:00:00,5.88771912414,243
52,2016-04-03 13:15:00,5.80559064583,244
53,2016-04-03 13:30:00,5.17844888462,245
54,2016-04-03 13:45:00,5.63377863448,246
55,2016-04-03 14:00:00,6.01411069935,247
56,2016-04-03 14:15:00,5.64333293421,248
57,2016-04-03 14:30:00,7.18476805147,249
58,2016-04-03 14:45:00,7.47405437008,250
59,2016-04-03 15:00:00,7.59295345455,251
60,2016-04-03 15:15:00,7.47483850758,252
61,2016-04-03 15:30:00,8.22991331148,253
62,2016-04-03 15:45:00,9.104003864,254
63,2016-04-03 16:00:00,9.04659745985,255
64,2016-04-03 16:15:00,8.86273533333,256
65,2016-04-03 16:30:00,9.54739196154,257
66,2016-04-03 16:45:00,9.551480475,258
67,2016-04-03 17:00:00,10.2026804057,259
68,2016-04-03 17:15:00,9.26451178899,260
69,2016-04-03 17:30:00,8.97389747458,261
70,2016-04-03 17:45:00,10.2050465437,262
71,2016-04-03 18:00:00,9.64755395146,263
72,2016-04-03 18:15:00,9.45576605556,264
73,2016-04-03 18:30:00,9.67937098361,265
74,2016-04-03 18:45:00,10.1512096348,266
75,2016-04-03 19:00:00,9.91678532759,267
76,2016-04-03 19:15:00,10.4129527009,268
77,2016-04-03 19:30:00,9.3246907438,269
78,2016-04-03 19:45:00,8.10569225397,270
79,2016-04-03 20:00:00,7.60886202521,271
80,2016-04-03 20:15:00,7.11589457391,272
81,2016-04-03 20:30:00,7.06720892035,273
82,2016-04-03 20:45:00,6.54511862832,274
83,2016-04-03 21:00:00,7.73779535398,275
84,2016-04-03 21:15:00,7.02206473786,276
85,2016-04-03 21:30:00,6.9306150297,277
86,2016-04-03 21:45:00,7.01249685345,278
87,2016-04-03 22:00:00,6.06470161789,279
88,2016-04-03 22:15:00,5.752327375,280
89,2016-04-03 22:30:00,4.75476186957,281
90,2016-04-03 22:45:00,4.104118,282
91,2016-04-03 23:00:00,4.68617672794,283
92,2016-04-03 23:15:00,3.27947633333,284
93,2016-04-03 23:30:00,3.10044243605,285
94,2016-04-03 23:45:00,3.61107819136,286
95,2016-04-04 00:00:00,3.89160685507,287
0,2016-04-04 00:15:00,5.0194631405,288
1,2016-04-04 00:30:00,4.45127567586,289
2,2016-04-04 00:45:00,3.28547489677,290
3,2016-04-04 01:00:00,3.1348027006,291
4,2016-04-04 01:15:00,2.35285973373,292
5,2016-04-04 01:30:00,2.19776611176,293
6,2016-04-04 01:45:00,2.7608281131,294
7,2016-04-04 02:00:00,2.93234455882,295
8,2016-04-04 02:15:00,2.75719601266,296
9,2016-04-04 02:30:00,3.06977733721,297
10,2016-04-04 02:45:00,2.41287398701,298
11,2016-04-04 03:00:00,2.48086525455,299
12,2016-04-04 03:15:00,2.67565617532,300
13,2016-04-04 03:30:00,2.25676592308,301
14,2016-04-04 03:45:00,2.228693,302
15,2016-04-04 04:00:00,1.67228508696,303
16,2016-04-04 04:15:00,1.94721033908,304
17,2016-04-04 04:30:00,2.59452730435,305
18,2016-04-04 04:45:00,2.80591668421,306
19,2016-04-04 05:00:00,4.57432529134,307
20,2016-04-04 05:15:00,3.2278212027,308
21,2016-04-04 05:30:00,2.7877085302,309
22,2016-04-04 05:45:00,3.46900118452,310
23,2016-04-04 06:00:00,3.31308956962,311
24,2016-04-04 06:15:00,3.13075575776,312
25,2016-04-04 06:30:00,2.95695792593,313
26,2016-04-04 06:45:00,3.22198492994,314
27,2016-04-04 07:00:00,2.3731732905,315
28,2016-04-04 07:15:00,2.20906251479,316
29,2016-04-04 07:30:00,2.21385112048,317
30,2016-04-04 07:45:00,2.47315189172,318
31,2016-04-04 08:00:00,3.45103508943,319
32,2016-04-04 08:15:00,4.33152533898,320
33,2016-04-04 08:30:00,4.64281769298,321
34,2016-04-04 08:45:00,4.37359136449,322
35,2016-04-04 09:00:00,4.19746460185,323
36,2016-04-04 09:15:00,4.33833808,324
37,2016-04-04 09:30:00,3.8113732314,325
38,2016-04-04 09:45:00,3.45274380315,326
39,2016-04-04 10:00:00,3.19164273381,327
40,2016-04-04 10:15:00,2.95479881022,328
41,2016-04-04 10:30:00,3.31905652381,329
42,2016-04-04 10:45:00,3.89542837273,330
43,2016-04-04 11:00:00,3.62195541322,331
44,2016-04-04 11:15:00,3.55407248696,332
45,2016-04-04 11:30:00,3.20657260163,333
46,2016-04-04 11:45:00,2.79265324183,334
47,2016-04-04 12:00:00,2.60290316438,335
48,2016-04-04 12:15:00,1.53225305941,336
49,2016-04-04 12:30:00,2.16027446108,337
50,2016-04-04 12:45:00,1.9732076242,338
51,2016-04-04 13:00:00,1.52974884615,339
52,2016-04-04 13:15:00,1.21968620118,340
53,2016-04-04 13:30:00,0.92687173913,341
54,2016-04-04 13:45:00,1.31687967097,342
55,2016-04-04 14:00:00,1.20039930556,343
56,2016-04-04 14:15:00,1.43166701005,344
57,2016-04-04 14:30:00,1.20301844633,345
58,2016-04-04 14:45:00,1.41307932927,346
59,2016-04-04 15:00:00,1.05881751381,347
60,2016-04-04 15:15:00,1.77016671975,348
61,2016-04-04 15:30:00,1.63952237569,349
62,2016-04-04 15:45:00,2.27795368182,350
63,2016-04-04 16:00:00,2.57195623404,351
64,2016-04-04 16:15:00,2.83212295683,352
65,2016-04-04 16:30:00,2.97302982308,353
66,2016-04-04 16:45:00,2.78781475817,354
67,2016-04-04 17:00:00,2.92903702857,355
68,2016-04-04 17:15:00,3.315509344,356
69,2016-04-04 17:30:00,2.83900185987,357
70,2016-04-04 17:45:00,2.57587255333,358
71,2016-04-04 18:00:00,2.29845666667,359
72,2016-04-04 18:15:00,1.20716607035,360
73,2016-04-04 18:30:00,1.73585521893,361
74,2016-04-04 18:45:00,2.17018358108,362
75,2016-04-04 19:00:00,2.73027881818,363
76,2016-04-04 19:15:00,2.9565248951,364
77,2016-04-04 19:30:00,2.83548221014,365
78,2016-04-04 19:45:00,2.91992785811,366
79,2016-04-04 20:00:00,2.87839202143,367
80,2016-04-04 20:15:00,2.99278097279,368
81,2016-04-04 20:30:00,3.20548752239,369
82,2016-04-04 20:45:00,3.83537661818,370
83,2016-04-04 21:00:00,3.91716430208,371
84,2016-04-04 21:15:00,2.99531707746,372
85,2016-04-04 21:30:00,3.10381705109,373
86,2016-04-04 21:45:00,2.45511518824,374
87,2016-04-04 22:00:00,2.94554602,375
88,2016-04-04 22:15:00,3.00031684314,376
89,2016-04-04 22:30:00,3.11988214286,377
90,2016-04-04 22:45:00,4.14503708571,378
91,2016-04-04 23:00:00,4.83968516867,379
92,2016-04-04 23:15:00,4.66447232143,380
93,2016-04-04 23:30:00,4.63706003333,381
94,2016-04-04 23:45:00,3.27506972519,382
95,2016-04-05 00:00:00,3.21009711194,383
0,2016-04-05 00:15:00,2.91841440288,384
1,2016-04-05 00:30:00,2.23902220833,385
2,2016-04-05 00:45:00,2.41406974834,386
3,2016-04-05 01:00:00,2.24337836943,387
4,2016-04-05 01:15:00,3.12805028788,388
5,2016-04-05 01:30:00,3.2548510813,389
6,2016-04-05 01:45:00,2.40481604667,390
7,2016-04-05 02:00:00,1.99660582558,391
8,2016-04-05 02:15:00,3.01671981818,392
9,2016-04-05 02:30:00,2.91156594697,393
10,2016-04-05 02:45:00,2.58252546043,394
11,2016-04-05 03:00:00,3.26753833058,395
12,2016-04-05 03:15:00,3.61263242593,396
13,2016-04-05 03:30:00,3.4463757686,397
14,2016-04-05 03:45:00,3.21022166372,398
15,2016-04-05 04:00:00,3.38284940909,399
16,2016-04-05 04:15:00,1.71060543976,400
17,2016-04-05 04:30:00,1.76737320238,401
18,2016-04-05 04:45:00,3.11066079339,402
19,2016-04-05 05:00:00,3.00812856154,403
20,2016-04-05 05:15:00,2.69176413333,404
21,2016-04-05 05:30:00,2.74880518,405
22,2016-04-05 05:45:00,3.34765537383,406
23,2016-04-05 06:00:00,3.45802510377,407
24,2016-04-05 06:15:00,3.68611006481,408
25,2016-04-05 06:30:00,3.09872736434,409
26,2016-04-05 06:45:00,2.43347863871,410
27,2016-04-05 07:00:00,2.471475,411
28,2016-04-05 07:15:00,3.07743823022,412
29,2016-04-05 07:30:00,3.90681236207,413
30,2016-04-05 07:45:00,4.10055454867,414
31,2016-04-05 08:00:00,4.03939944068,415
32,2016-04-05 08:15:00,3.55283578947,416
33,2016-04-05 08:30:00,4.24751990476,417
34,2016-04-05 08:45:00,4.00838976296,418
35,2016-04-05 09:00:00,4.04687865354,419
36,2016-04-05 09:15:00,4.18264645736,420
37,2016-04-05 09:30:00,4.53928961789,421
38,2016-04-05 09:45:00,3.57647974815,422
39,2016-04-05 10:00:00,3.641238752,423
40,2016-04-05 10:15:00,3.6764730493,424
41,2016-04-05 10:30:00,4.46955387879,425
42,2016-04-05 10:45:00,5.12692285437,426
43,2016-04-05 11:00:00,5.05956448696,427
44,2016-04-05 11:15:00,4.81477295098,428
45,2016-04-05 11:30:00,5.80719952874,429
46,2016-04-05 11:45:00,5.7755103945,430
47,2016-04-05 12:00:00,5.14738557937,431
48,2016-04-05 12:15:00,4.82769017213,432
49,2016-04-05 12:30:00,4.95865067308,433
50,2016-04-05 12:45:00,4.79744242202,434
51,2016-04-05 13:00:00,4.96412899083,435
52,2016-04-05 13:15:00,4.77912409167,436
53,2016-04-05 13:30:00,4.70108273881,437
54,2016-04-05 13:45:00,4.59078417518,438
55,2016-04-05 14:00:00,6.04620678505,439
56,2016-04-05 14:15:00,5.42665312621,440
57,2016-04-05 14:30:00,5.30184842574,441
58,2016-04-05 14:45:00,5.16037931707,442
59,2016-04-05 15:00:00,5.2805185045,443
60,2016-04-05 15:15:00,5.41171418519,444
61,2016-04-05 15:30:00,5.76319590909,445
62,2016-04-05 15:45:00,5.9468674023,446
63,2016-04-05 16:00:00,6.25610434409,447
64,2016-04-05 16:15:00,6.06301949565,448
65,2016-04-05 16:30:00,6.26627549524,449
66,2016-04-05 16:45:00,6.4014831413,450
67,2016-04-05 17:00:00,6.45659813187,451
68,2016-04-05 17:15:00,6.68953318085,452
69,2016-04-05 17:30:00,6.42870649438,453
70,2016-04-05 17:45:00,6.59173596809,454
71,2016-04-05 18:00:00,7.05338781553,455
72,2016-04-05 18:15:00,6.61933372381,456
73,2016-04-05 18:30:00,6.7933646699,457
74,2016-04-05 18:45:00,6.55839175,458
75,2016-04-05 19:00:00,6.8040981828,459
76,2016-04-05 19:15:00,6.93272592473,460
77,2016-04-05 19:30:00,7.45641775532,461
78,2016-04-05 19:45:00,7.14996490179,462
79,2016-04-05 20:00:00,6.80708494545,463
80,2016-04-05 20:15:00,5.53769485,464
81,2016-04-05 20:30:00,5.4823029619,465
82,2016-04-05 20:45:00,5.16644767273,466
83,2016-04-05 21:00:00,6.09293411538,467
84,2016-04-05 21:15:00,7.57070963855,468
85,2016-04-05 21:30:00,7.77800140217,469
86,2016-04-05 21:45:00,6.74376673684,470
87,2016-04-05 22:00:00,6.85370016667,471
88,2016-04-05 22:15:00,5.92951146087,472
89,2016-04-05 22:30:00,5.47434302521,473
90,2016-04-05 22:45:00,5.22682838889,474
91,2016-04-05 23:00:00,5.50842848361,475
92,2016-04-05 23:15:00,6.48603272973,476
93,2016-04-05 23:30:00,5.26534548305,477
94,2016-04-05 23:45:00,5.1449511157,478
95,2016-04-06 00:00:00,6.22176812821,479
0,2016-04-06 00:15:00,6.92720000971,480
1,2016-04-06 00:30:00,6.11216343269,481
2,2016-04-06 00:45:00,4.86484023387,482
3,2016-04-06 01:00:00,4.80254684545,483
4,2016-04-06 01:15:00,5.31591134259,484
5,2016-04-06 01:30:00,5.30901171171,485
6,2016-04-06 01:45:00,5.62534235185,486
7,2016-04-06 02:00:00,5.9297920303,487
8,2016-04-06 02:15:00,6.97548028571,488
9,2016-04-06 02:30:00,7.57122333333,489
10,2016-04-06 02:45:00,7.70306803061,490
11,2016-04-06 03:00:00,7.91804333684,491
12,2016-04-06 03:15:00,8.40142141,492
13,2016-04-06 03:30:00,7.6306251028,493
14,2016-04-06 03:45:00,6.74796201786,494
15,2016-04-06 04:00:00,7.45390436275,495
16,2016-04-06 04:15:00,8.44265521739,496
17,2016-04-06 04:30:00,9.99385390265,497
18,2016-04-06 04:45:00,11.1531183776,498
19,2016-04-06 05:00:00,10.7655354793,499
20,2016-04-06 05:15:00,11.0371842719,500
21,2016-04-06 05:30:00,11.0313400093,501
22,2016-04-06 05:45:00,10.4330511441,502
23,2016-04-06 06:00:00,10.8977008,503
24,2016-04-06 06:15:00,10.8107146036,504
25,2016-04-06 06:30:00,11.4480650673,505
26,2016-04-06 06:45:00,11.3743136226,506
27,2016-04-06 07:00:00,11.9762598411,507
28,2016-04-06 07:15:00,11.6604807228,508
29,2016-04-06 07:30:00,11.9756845814,509
30,2016-04-06 07:45:00,11.7654356961,510
31,2016-04-06 08:00:00,11.728826,511
32,2016-04-06 08:15:00,12.02829,512
33,2016-04-06 08:30:00,11.3991036923,513
34,2016-04-06 08:45:00,11.2108255536,514
35,2016-04-06 09:00:00,11.0598844324,515
36,2016-04-06 09:15:00,10.7773987931,516
37,2016-04-06 09:30:00,11.5301863091,517
38,2016-04-06 09:45:00,10.8996117586,518
39,2016-04-06 10:00:00,10.4212271171,519
40,2016-04-06 10:15:00,9.34352222807,520
41,2016-04-06 10:30:00,8.18025920909,521
42,2016-04-06 10:45:00,7.65112716522,522
43,2016-04-06 11:00:00,8.62644281967,523
44,2016-04-06 11:15:00,8.078895472,524
45,2016-04-06 11:30:00,6.50103994545,525
46,2016-04-06 11:45:00,6.48067786842,526
47,2016-04-06 12:00:00,5.6192596,527
48,2016-04-06 12:15:00,5.8796919619,528
49,2016-04-06 12:30:00,5.89846112791,529
50,2016-04-06 12:45:00,5.29912637,530
51,2016-04-06 13:00:00,5.27061927885,531
52,2016-04-06 13:15:00,5.29744368224,532
53,2016-04-06 13:30:00,4.21661930097,533
54,2016-04-06 13:45:00,3.94920327083,534
55,2016-04-06 14:00:00,1.66737362987,535
56,2016-04-06 14:15:00,1.49169631217,536
57,2016-04-06 14:30:00,1.90162132768,537
58,2016-04-06 14:45:00,1.98715511644,538
59,2016-04-06 15:00:00,1.23719931206,539
60,2016-04-06 15:15:00,1.81172752206,540
61,2016-04-06 15:30:00,2.19805670807,541
62,2016-04-06 15:45:00,3.43335853175,542
63,2016-04-06 16:00:00,4.81164776744,543
64,2016-04-06 16:15:00,3.60166862832,544
65,2016-04-06 16:30:00,3.85836649533,545
66,2016-04-06 16:45:00,3.99383260417,546
67,2016-04-06 17:00:00,3.121455272,547
68,2016-04-06 17:15:00,3.01900797872,548
69,2016-04-06 17:30:00,3.73442711017,549
70,2016-04-06 17:45:00,2.72048836641,550
71,2016-04-06 18:00:00,3.79776363551,551
72,2016-04-06 18:15:00,4.74443258442,552
73,2016-04-06 18:30:00,5.07121701124,553
74,2016-04-06 18:45:00,5.456323325,554
75,2016-04-06 19:00:00,6.93260026042,555
76,2016-04-06 19:15:00,5.84339687786,556
77,2016-04-06 19:30:00,6.28409286331,557
78,2016-04-06 19:45:00,6.37052060526,558
79,2016-04-06 20:00:00,6.60369223729,559
80,2016-04-06 20:15:00,6.74081330973,560
81,2016-04-06 20:30:00,6.2555007563,561
82,2016-04-06 20:45:00,5.67121310656,562
83,2016-04-06 21:00:00,5.6624398374,563
84,2016-04-06 21:15:00,4.35882336719,564
85,2016-04-06 21:30:00,3.21355761765,565
86,2016-04-06 21:45:00,3.0208695597,566
87,2016-04-06 22:00:00,4.97663685135,567
88,2016-04-06 22:15:00,4.29409704673,568
89,2016-04-06 22:30:00,6.45561185577,569
90,2016-04-06 22:45:00,6.89212002752,570
91,2016-04-06 23:00:00,6.87098298214,571
92,2016-04-06 23:15:00,5.13941533884,572
93,2016-04-06 23:30:00,5.52956976724,573
94,2016-04-06 23:45:00,4.97892916216,574
95,2016-04-07 00:00:00,5.24656956436,575
0,2016-04-07 00:15:00,5.72033698214,576
1,2016-04-07 00:30:00,5.2242725,577
2,2016-04-07 00:45:00,6.42132403937,578
3,2016-04-07 01:00:00,7.77876822018,579
4,2016-04-07 01:15:00,6.83651712195,580
5,2016-04-07 01:30:00,6.09928921849,581
6,2016-04-07 01:45:00,6.03787944961,582
7,2016-04-07 02:00:00,6.81081588618,583
